NROBARRIO;BARRIO;CODBA;DESC_LINEA;COD_VARIAN;COD_LINEA;COD_SUBLIN;codvariantLineas;DESC_LINEA_1;DESC_SUBLI
2;CENTRO;CE;505;174;15;16;174;505;ADUANA - ANDALUZ (NOC.)
2;CENTRO;CE;582;219;21;23;219;582;PEÃ?AROL - PTA. CARRETA
2;CENTRO;CE;143;882;61;122;882;143;CIUDADELA - 8 DE OCTUBRE
2;CENTRO;CE;175;1259;83;162;1259;175;CIUDADELA - LAS PIEDRAS
2;CENTRO;CE;505;2050;15;270;2050;505;CIUDADELA - ANDALUZ
2;CENTRO;CE;494;2652;10;707;2652;494;BUCEO - RUTA 1 K26
2;CENTRO;CE;494;3302;10;797;3302;494;BUCEO - DELTA DEL TIGRE (POR COMCAR)
2;CENTRO;CE;494;3304;10;798;3304;494;BUCEO - RUTA 1 KM 26 (POR COMCAR)
2;CENTRO;CE;151;3363;446;819;3363;151;PORTONES - VERDISOL
2;CENTRO;CE;121;640;40;77;640;121;C.VIEJA - POCITOS/PTA.CARR.
2;CENTRO;CE;396;2026;135;242;2026;396;INSTRUCCIONES - CIUDAD VIEJA
2;CENTRO;CE;121;2313;40;314;2313;121;PLAZA ESPAÃ?A - POCITOS / PTA. CARRETAS
2;CENTRO;CE;121;2398;40;334;2398;121;PZA INDEPENDENCIA - POCITOS PTA CARRETAS
2;CENTRO;CE;396;3263;135;786;3263;396;INSTRUCCIONES - CIUDADELA
2;CENTRO;CE;79;7547;482;909;7547;79;CIUDAD VIEJA - VILLA ESPAÃ?OLA
2;CENTRO;CE;79;7554;482;910;7554;79;CIUDADELA - VILLA ESPAÃ?OLA
2;CENTRO;CE;116;628;38;69;628;116;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;116;2311;38;313;2311;116;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;145;3358;443;816;3358;145;PZA ESPAÃ?Â?A - COMPLEJO AMERICA
2;CENTRO;CE;407;52;4;4;52;407;SHOPPING PORTONES - PLAZA ESPAÃ?A
2;CENTRO;CE;409;58;5;5;58;409;PLAZA ESPAÃ?A - AVIACION CIVIL
2;CENTRO;CE;427;83;7;8;83;427;SHOP.PORTONES - LOS BULEVARES
2;CENTRO;CE;141;837;57;112;837;141;PLAZA INDEPENDENCIA -  AV. 8 DE OCTUBRE
2;CENTRO;CE;141;841;57;113;841;141;ADUANA - 8 DE OCTUBRE (NOC.)
2;CENTRO;CE;144;888;62;123;888;144;PLAZA INDEPENDENCIA - CTRIO. DEL NORTE
2;CENTRO;CE;161;1109;75;144;1109;161;CIUDAD VIEJA - LUIS A. DE HERRERA
2;CENTRO;CE;427;2358;7;324;2358;427;PORTONES - LOS BULEVARES (FAC. _CIENC.)
2;CENTRO;CE;409;3125;5;6;3125;409;PLAZA ESPAÃ?A - SAINT BOIS
2;CENTRO;CE;141;3224;57;778;3224;141;PLAZA ESPAÃ?A - 8 DE OCTUBRE
2;CENTRO;CE;144;3226;62;780;3226;144;PLAZA ESPAÃ?A - CRIO. DEL NORTE
2;CENTRO;CE;407;52;4;4;52;407;SHOPPING PORTONES - PLAZA ESPAÃ?A
2;CENTRO;CE;409;58;5;5;58;409;PLAZA ESPAÃ?A - AVIACION CIVIL
2;CENTRO;CE;427;83;7;8;83;427;SHOP.PORTONES - LOS BULEVARES
2;CENTRO;CE;141;837;57;112;837;141;PLAZA INDEPENDENCIA -  AV. 8 DE OCTUBRE
2;CENTRO;CE;141;841;57;113;841;141;ADUANA - 8 DE OCTUBRE (NOC.)
2;CENTRO;CE;144;888;62;123;888;144;PLAZA INDEPENDENCIA - CTRIO. DEL NORTE
2;CENTRO;CE;161;1109;75;144;1109;161;CIUDAD VIEJA - LUIS A. DE HERRERA
2;CENTRO;CE;427;2358;7;324;2358;427;PORTONES - LOS BULEVARES (FAC. _CIENC.)
2;CENTRO;CE;409;3125;5;6;3125;409;PLAZA ESPAÃ?A - SAINT BOIS
2;CENTRO;CE;141;3224;57;778;3224;141;PLAZA ESPAÃ?A - 8 DE OCTUBRE
2;CENTRO;CE;144;3226;62;780;3226;144;PLAZA ESPAÃ?A - CRIO. DEL NORTE
2;CENTRO;CE;407;52;4;4;52;407;SHOPPING PORTONES - PLAZA ESPAÃ?A
2;CENTRO;CE;409;58;5;5;58;409;PLAZA ESPAÃ?A - AVIACION CIVIL
2;CENTRO;CE;137;811;55;107;811;137;ADUANA - PASO DE LA ARENA (NOC.)
2;CENTRO;CE;137;819;55;108;819;137;PLAZA ESPAÃ?A - PASO DE LA ARENA
2;CENTRO;CE;141;837;57;112;837;141;PLAZA INDEPENDENCIA -  AV. 8 DE OCTUBRE
2;CENTRO;CE;141;841;57;113;841;141;ADUANA - 8 DE OCTUBRE (NOC.)
2;CENTRO;CE;144;888;62;123;888;144;PLAZA INDEPENDENCIA - CTRIO. DEL NORTE
2;CENTRO;CE;161;1109;75;144;1109;161;CIUDAD VIEJA - LUIS A. DE HERRERA
2;CENTRO;CE;409;3125;5;6;3125;409;PLAZA ESPAÃ?A - SAINT BOIS
2;CENTRO;CE;141;3224;57;778;3224;141;PLAZA ESPAÃ?A - 8 DE OCTUBRE
2;CENTRO;CE;144;3226;62;780;3226;144;PLAZA ESPAÃ?A - CRIO. DEL NORTE
2;CENTRO;CE;104;352;28;42;352;104;ADUANA - PQUE. ROOSEVELT(NOC.)
2;CENTRO;CE;104;366;28;44;366;104;PZA. INDEPENDENCIA - PQUE. ROOSEVELT
2;CENTRO;CE;140;829;56;110;829;140;PZA. ESP. - H.CARRASCO *NOCTURNO*
2;CENTRO;CE;187;1370;90;174;1370;187;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;188;1382;91;175;1382;188;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;60;1476;98;185;1476;60;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1518;100;191;1518;64;PLAZA INDEPENDENCIA - PUENTE CARRASCO
2;CENTRO;CE;180;1766;84;164;1766;180;CIUDAD VIEJA - J.R.Y.PONS
2;CENTRO;CE;140;1780;56;109;1780;140;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1787;100;189;1787;64;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
2;CENTRO;CE;64;2162;100;303;2162;64;ADUANA - PORTONES  (NOC.)
2;CENTRO;CE;64;2164;100;304;2164;64;ADUANA - PUENTE CARRASCO (NOC.)
2;CENTRO;CE;140;2178;56;305;2178;140;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;62;2209;99;307;2209;62;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;60;2392;98;331;2392;60;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;187;2396;90;333;2396;187;PZA INDEPENDENCIA - PCIO DE LA LUZ
2;CENTRO;CE;62;2792;99;721;2792;62;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;180;2993;84;746;2993;180;PLAZA ESPAÃ?A - J. ROLDOS Y PONS
2;CENTRO;CE;CA1;3032;411;757;3032;CA1;CIUDAD VIEJA - TRES CRUCES
2;CENTRO;CE;104;3060;28;762;3060;104;PZA. INDEPENDENCIA - RBLA COSTANERA
2;CENTRO;CE;104;3062;28;763;3062;104;ADUANA  - RBLA COSTANERA (NOCT)
2;CENTRO;CE;14;7471;476;897;7471;14;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;21;7488;478;900;7488;21;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;21;7490;478;901;7490;21;PZA INDEPEN - P ROOSEVELT (RYN)
2;CENTRO;CE;21;7492;478;902;7492;21;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;21;7495;478;903;7495;21;CIUDAD VIEJA - PQUE. ROOSEVELT
2;CENTRO;CE;21;7497;478;904;7497;21;PLAZA INDEPENDENCIA - PARQUE ROOSEVELT
2;CENTRO;CE;100;227;23;26;227;100;PZA.ESPAÃ?A - A.SARAVIA
2;CENTRO;CE;100;237;23;27;237;100;PZA.ESPAÃ?A - V.FARRE
2;CENTRO;CE;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
2;CENTRO;CE;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
2;CENTRO;CE;103;338;27;38;338;103;PZA. ESPAÃ?A - CARLOMAGNO
2;CENTRO;CE;103;340;27;39;340;103;PZA. ESPAÃ?A- LOS AROMOS
2;CENTRO;CE;105;372;29;45;372;105;PLAZA INDEPENDENCIA - PQUE. ROOSEVELT
2;CENTRO;CE;105;413;29;46;413;105;ADUANA - PQUE.ROOSEVELT
2;CENTRO;CE;106;434;30;49;434;106;ADUANA - T. RINALDI Y RAFAEL (NOC.)
2;CENTRO;CE;106;452;30;51;452;106;PZA.ESPAÃ?A - T. RINALDI Y RAFAEL
2;CENTRO;CE;109;461;31;53;461;109;PZA INDEPENDENCIA - PARQUE ROOSVELT
2;CENTRO;CE;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
2;CENTRO;CE;111;554;33;59;554;111;ADUANA - MALVIN (NOC.)
2;CENTRO;CE;111;569;33;60;569;111;PLAZA INDEPENDENCIA - MALVIN
2;CENTRO;CE;112;575;34;62;575;112;ADUANA - PUNTA GORDA (NOC.)
2;CENTRO;CE;112;591;34;63;591;112;PLAZA ESPAÃ?A - PUNTA GORDA
2;CENTRO;CE;113;595;35;64;595;113;PLAZA ESPAÃ?A- MALVIN
2;CENTRO;CE;4;1459;96;182;1459;4;PLAZA INDEPENDENCIA - PUNTA  DE RIELES
2;CENTRO;CE;D8;1541;106;199;1541;D8;CIUDAD VIEJA - CAMINO MALDONADO
2;CENTRO;CE;109;2086;31;286;2086;109;PLAZA ESPAÃ?A- PARQUE ROOSEVELT (NOC_2)
2;CENTRO;CE;103;2390;27;330;2390;103;CIUDAD VIEJA - CMNO. MALDONADO KM 16
2;CENTRO;CE;103;2460;27;339;2460;103;ADUANA - LOS AROMOS (NOC)
2;CENTRO;CE;103;2921;27;732;2921;103;CIUDAD VIEJA - CMNO MALDONADO KM21
2;CENTRO;CE;4;2955;96;734;2955;4;PLAZA ESPAÃ?A- ESCUELA DE ARMAS Y SERV.
2;CENTRO;CE;103;2963;27;736;2963;103;ADUANA - CARLOMAGNO
2;CENTRO;CE;109;3073;31;765;3073;109;PZA ESPAÃ?A - CRIOLLA ROOSEVELT
2;CENTRO;CE;106;3296;30;796;3296;106;ADUANA - HIPODROMO
2;CENTRO;CE;M-B;7376;454;891;7376;M-B;INTENDENCIA - MUSEO DE LA MEMORIA
2;CENTRO;CE;77;7526;481;907;7526;77;PLAZA INDEPENDENCIA - PUNTA  GORDA
2;CENTRO;CE;77;7538;481;908;7538;77;ADUANA - PUNTA GORDA
2;CENTRO;CE;77;7626;481;920;7626;77;PTA. GORDA - PZA. ESPAÃ?A
2;CENTRO;CE;D9;147;12;13;147;D9;CIUDAD VIEJA - BARRIO MONTERREY
2;CENTRO;CE;D11;223;22;24;223;D11;CIUDAD VIEJA - PARQUE ROOSEVELT
2;CENTRO;CE;104;352;28;42;352;104;ADUANA - PQUE. ROOSEVELT(NOC.)
2;CENTRO;CE;104;366;28;44;366;104;PZA. INDEPENDENCIA - PQUE. ROOSEVELT
2;CENTRO;CE;140;829;56;110;829;140;PZA. ESP. - H.CARRASCO *NOCTURNO*
2;CENTRO;CE;187;1370;90;174;1370;187;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;188;1382;91;175;1382;188;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;60;1476;98;185;1476;60;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1518;100;191;1518;64;PLAZA INDEPENDENCIA - PUENTE CARRASCO
2;CENTRO;CE;D1;1529;102;193;1529;D1;CIUDAD VIEJA - CARRASCO
2;CENTRO;CE;180;1766;84;164;1766;180;CIUDAD VIEJA - J.R.Y.PONS
2;CENTRO;CE;140;1780;56;109;1780;140;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1787;100;189;1787;64;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
2;CENTRO;CE;64;2162;100;303;2162;64;ADUANA - PORTONES  (NOC.)
2;CENTRO;CE;64;2164;100;304;2164;64;ADUANA - PUENTE CARRASCO (NOC.)
2;CENTRO;CE;140;2178;56;305;2178;140;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;62;2209;99;307;2209;62;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;60;2392;98;331;2392;60;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;187;2396;90;333;2396;187;PZA INDEPENDENCIA - PCIO DE LA LUZ
2;CENTRO;CE;62;2792;99;721;2792;62;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;180;2993;84;746;2993;180;PLAZA ESPAÃ?A - J. ROLDOS Y PONS
2;CENTRO;CE;CA1;3032;411;757;3032;CA1;CIUDAD VIEJA - TRES CRUCES
2;CENTRO;CE;104;3060;28;762;3060;104;PZA. INDEPENDENCIA - RBLA COSTANERA
2;CENTRO;CE;104;3062;28;763;3062;104;ADUANA  - RBLA COSTANERA (NOCT)
2;CENTRO;CE;PB;3148;426;774;3148;PB;PTA DE LA CIUDADELA -PTA DE LA CIUDADELA
2;CENTRO;CE;14;7471;476;897;7471;14;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;21;7488;478;900;7488;21;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;21;7490;478;901;7490;21;PZA INDEPEN - P ROOSEVELT (RYN)
2;CENTRO;CE;21;7492;478;902;7492;21;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;21;7495;478;903;7495;21;CIUDAD VIEJA - PQUE. ROOSEVELT
2;CENTRO;CE;21;7497;478;904;7497;21;PLAZA INDEPENDENCIA - PARQUE ROOSEVELT
2;CENTRO;CE;D10;7557;483;911;7557;D10;CIUDAD VIEJA - PARQUE ROOSEVELT
2;CENTRO;CE;115;620;37;66;620;115;ADUANA - VISTA LINDA (NOC.)
2;CENTRO;CE;115;621;37;245;621;115;CIUDADELA - VISTA LINDA
2;CENTRO;CE;402;8;1;1;8;402;CIUDAD VIEJA - MALVIN
2;CENTRO;CE;115;620;37;66;620;115;ADUANA - VISTA LINDA (NOC.)
2;CENTRO;CE;115;621;37;245;621;115;CIUDADELA - VISTA LINDA
2;CENTRO;CE;155;1037;70;136;1037;155;CIUDADELA - PUNTA RIELES
2;CENTRO;CE;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
2;CENTRO;CE;173;1199;81;156;1199;173;CIUDADELA - PORTONES
2;CENTRO;CE;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
2;CENTRO;CE;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
2;CENTRO;CE;155;3261;70;785;3261;155;CIUDADELA - P. RIELES (POR. AP. SARAVIA)
2;CENTRO;CE;151;3364;446;819;3364;151;PORTONES - VERDISOL
2;CENTRO;CE;D5;3372;450;823;3372;D5;CIUDAD VIEJA - LA PAZ
2;CENTRO;CE;427;86;7;8;86;427;SHOP.PORTONES - LOS BULEVARES
2;CENTRO;CE;582;220;21;23;220;582;PEÃ?AROL - PTA. CARRETA
2;CENTRO;CE;427;2359;7;324;2359;427;PORTONES - LOS BULEVARES (FAC. _CIENC.)
2;CENTRO;CE;116;628;38;69;628;116;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;116;2311;38;313;2311;116;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;145;3358;443;816;3358;145;PZA ESPAÃ?Â?A - COMPLEJO AMERICA
2;CENTRO;CE;116;628;38;69;628;116;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;116;2311;38;313;2311;116;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;145;3358;443;816;3358;145;PZA ESPAÃ?Â?A - COMPLEJO AMERICA
2;CENTRO;CE;145;3358;443;816;3358;145;PZA ESPAÃ?Â?A - COMPLEJO AMERICA
2;CENTRO;CE;D9;153;12;13;153;D9;CIUDAD VIEJA - BARRIO MONTERREY
2;CENTRO;CE;D11;224;22;24;224;D11;CIUDAD VIEJA - PARQUE ROOSEVELT
2;CENTRO;CE;104;356;28;42;356;104;ADUANA - PQUE. ROOSEVELT(NOC.)
2;CENTRO;CE;104;370;28;44;370;104;PZA. INDEPENDENCIA - PQUE. ROOSEVELT
2;CENTRO;CE;117;634;39;72;634;117;PLAZA INDEPENDENCIA - PUNTA CARRETAS
2;CENTRO;CE;140;824;56;109;824;140;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;140;830;56;110;830;140;PZA. ESP. - H.CARRASCO *NOCTURNO*
2;CENTRO;CE;142;856;59;116;856;142;ADUANA - RBLA COSTANERA (NOC.)
2;CENTRO;CE;142;864;59;118;864;142;PZA.ESPAÃ?A - RBLA COSTANERA
2;CENTRO;CE;142;869;59;119;869;142;ADUANA - PTA.GORDA (NOC)
2;CENTRO;CE;142;874;59;120;874;142;PZA.ESPAÃ?A - PUNTA GORDA
2;CENTRO;CE;187;1375;90;174;1375;187;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;188;1384;91;175;1384;188;CIUDAD VIEJA - PCIO.DE LA LUZ
2;CENTRO;CE;60;1483;98;185;1483;60;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1510;100;189;1510;64;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;64;1522;100;191;1522;64;PLAZA INDEPENDENCIA - PUENTE CARRASCO
2;CENTRO;CE;D1;1530;102;193;1530;D1;CIUDAD VIEJA - CARRASCO
2;CENTRO;CE;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
2;CENTRO;CE;180;1767;84;164;1767;180;CIUDAD VIEJA - J.R.Y.PONS
2;CENTRO;CE;64;2163;100;303;2163;64;ADUANA - PORTONES  (NOC.)
2;CENTRO;CE;64;2165;100;304;2165;64;ADUANA - PUENTE CARRASCO (NOC.)
2;CENTRO;CE;140;2180;56;305;2180;140;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;62;2208;99;307;2208;62;PLAZA ESPAÃ?A - POCITOS
2;CENTRO;CE;60;2393;98;331;2393;60;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;187;2397;90;333;2397;187;PZA INDEPENDENCIA - PCIO DE LA LUZ
2;CENTRO;CE;D1;2642;102;703;2642;D1;PZA. INDEPENDENCIA - CARRASCO
2;CENTRO;CE;117;2778;39;719;2778;117;CIUDAD VIEJA - PUNTA CARRETAS
2;CENTRO;CE;62;2791;99;721;2791;62;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;180;2994;84;746;2994;180;PLAZA ESPAÃ?A - J. ROLDOS Y PONS
2;CENTRO;CE;CA1;3033;411;757;3033;CA1;CIUDAD VIEJA - TRES CRUCES
2;CENTRO;CE;104;3061;28;762;3061;104;PZA. INDEPENDENCIA - RBLA COSTANERA
2;CENTRO;CE;104;3063;28;763;3063;104;ADUANA  - RBLA COSTANERA (NOCT)
2;CENTRO;CE;142;3078;59;767;3078;142;ADUANA - PQUE ROOSEVELT(CRIOLLA)
2;CENTRO;CE;142;3080;59;768;3080;142;PZA ESPAÃ?A - PQUE ROOSEVELT (CRIOLLA)
2;CENTRO;CE;14;7470;476;897;7470;14;CIUDAD VIEJA - POCITOS
2;CENTRO;CE;21;7489;478;900;7489;21;PLAZA INDEPENDENCIA - PORTONES
2;CENTRO;CE;21;7491;478;901;7491;21;PZA INDEPEN - P ROOSEVELT (RYN)
2;CENTRO;CE;21;7494;478;902;7494;21;CIUDAD VIEJA - PORTONES
2;CENTRO;CE;21;7496;478;903;7496;21;CIUDAD VIEJA - PQUE. ROOSEVELT
2;CENTRO;CE;21;7498;478;904;7498;21;PLAZA INDEPENDENCIA - PARQUE ROOSEVELT
2;CENTRO;CE;D10;7558;483;911;7558;D10;CIUDAD VIEJA - PARQUE ROOSEVELT
2;CENTRO;CE;100;231;23;26;231;100;PZA.ESPAÃ?A - A.SARAVIA
2;CENTRO;CE;100;242;23;27;242;100;PZA.ESPAÃ?A - V.FARRE
2;CENTRO;CE;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
2;CENTRO;CE;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
2;CENTRO;CE;103;339;27;38;339;103;PZA. ESPAÃ?A - CARLOMAGNO
2;CENTRO;CE;103;343;27;39;343;103;PZA. ESPAÃ?A- LOS AROMOS
2;CENTRO;CE;105;395;29;45;395;105;PLAZA INDEPENDENCIA - PQUE. ROOSEVELT
2;CENTRO;CE;105;417;29;46;417;105;ADUANA - PQUE.ROOSEVELT
2;CENTRO;CE;106;442;30;49;442;106;ADUANA - T. RINALDI Y RAFAEL (NOC.)
2;CENTRO;CE;106;455;30;51;455;106;PZA.ESPAÃ?A - T. RINALDI Y RAFAEL
2;CENTRO;CE;109;469;31;53;469;109;PZA INDEPENDENCIA - PARQUE ROOSVELT
2;CENTRO;CE;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
2;CENTRO;CE;111;562;33;59;562;111;ADUANA - MALVIN (NOC.)
2;CENTRO;CE;111;571;33;60;571;111;PLAZA INDEPENDENCIA - MALVIN
2;CENTRO;CE;112;585;34;62;585;112;ADUANA - PUNTA GORDA (NOC.)
2;CENTRO;CE;112;593;34;63;593;112;PLAZA ESPAÃ?A - PUNTA GORDA
2;CENTRO;CE;113;602;35;64;602;113;PLAZA ESPAÃ?A- MALVIN
2;CENTRO;CE;4;1464;96;182;1464;4;PLAZA INDEPENDENCIA - PUNTA  DE RIELES
2;CENTRO;CE;D8;1545;106;199;1545;D8;CIUDAD VIEJA - CAMINO MALDONADO
2;CENTRO;CE;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
2;CENTRO;CE;109;2214;31;286;2214;109;PLAZA ESPAÃ?A- PARQUE ROOSEVELT (NOC_2)
2;CENTRO;CE;103;2391;27;330;2391;103;CIUDAD VIEJA - CMNO. MALDONADO KM 16
2;CENTRO;CE;103;2461;27;339;2461;103;ADUANA - LOS AROMOS (NOC)
2;CENTRO;CE;D8;2643;106;704;2643;D8;PLAZA INDEPENDENCIA - CAMINO MALDONADO
2;CENTRO;CE;103;2922;27;732;2922;103;CIUDAD VIEJA - CMNO MALDONADO KM21
2;CENTRO;CE;4;2956;96;734;2956;4;PLAZA ESPAÃ?A- ESCUELA DE ARMAS Y SERV.
2;CENTRO;CE;103;2964;27;736;2964;103;ADUANA - CARLOMAGNO
2;CENTRO;CE;109;3074;31;765;3074;109;PZA ESPAÃ?A - CRIOLLA ROOSEVELT
2;CENTRO;CE;106;3297;30;796;3297;106;ADUANA - HIPODROMO
2;CENTRO;CE;77;7529;481;907;7529;77;PLAZA INDEPENDENCIA - PUNTA  GORDA
2;CENTRO;CE;77;7539;481;908;7539;77;ADUANA - PUNTA GORDA
2;CENTRO;CE;402;1;1;1;1;402;CIUDAD VIEJA - MALVIN
2;CENTRO;CE;456;98;8;9;98;456;ADUANA - INSTRUCCIONES (NOC.)
2;CENTRO;CE;155;1031;70;136;1031;155;CIUDADELA - PUNTA RIELES
2;CENTRO;CE;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
2;CENTRO;CE;173;1193;81;156;1193;173;CIUDADELA - PORTONES
2;CENTRO;CE;456;2088;8;288;2088;456;CIUDADELA - INSTRUCCIONES
2;CENTRO;CE;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
2;CENTRO;CE;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
2;CENTRO;CE;456;2996;8;747;2996;456;ADUANA - INSTRUCC. (CIRCUITO)
2;CENTRO;CE;151;3363;446;819;3363;151;PORTONES - VERDISOL
2;CENTRO;CE;427;83;7;8;83;427;SHOP.PORTONES - LOS BULEVARES
2;CENTRO;CE;494;121;10;11;121;494;BUCEO - DELTA DEL TIGRE
2;CENTRO;CE;495;137;11;12;137;495;BUCEO - PAJAS BLANCAS (4:30-9:00)
2;CENTRO;CE;524;185;17;19;185;524;CIUDAD VIEJA - TRES OMBÃ?ES
2;CENTRO;CE;538;193;19;21;193;538;ADUANA - BUCEO (NOC.)
2;CENTRO;CE;582;219;21;23;219;582;PEÃ?AROL - PTA. CARRETA
2;CENTRO;CE;124;647;41;79;647;124;CIUDAD VIEJA - STA.CATALINA
2;CENTRO;CE;125;666;43;83;666;125;CIUDAD VIEJA -   DIQUE NACIONAL
2;CENTRO;CE;126;685;44;85;685;126;CIUDAD VIEJA - TERMINAL CERRO
2;CENTRO;CE;127;695;45;87;695;127;ADUANA - DELTA DEL TIGRE (NOC.)
2;CENTRO;CE;127;701;45;88;701;127;ADUANA - DELTA DEL TIGRE (POR PENAL)
2;CENTRO;CE;127;705;45;89;705;127;CIUDADELA - DELTA DEL TIGRE
2;CENTRO;CE;127;709;45;90;709;127;CIUDADELA - DELTA DEL TIGRE (POR PENAL)
2;CENTRO;CE;133;770;50;101;770;133;CIUDAD VIEJA - SANGUINETTI
2;CENTRO;CE;191;1391;92;177;1391;191;CIUDADELA - PTA.CARRETAS
2;CENTRO;CE;D3;1535;104;196;1535;D3;CIUDAD VIEJA - BARRA STA.LUCIA
2;CENTRO;CE;D2;1756;136;243;1756;D2;CIUDAD VIEJA / TMNAL. CERRO
2;CENTRO;CE;538;2090;19;289;2090;538;CIUDADELA - BUCEO
2;CENTRO;CE;126;2092;44;290;2092;126;CIUDAD VIEJA - CASABO (4:30-9:00)
2;CENTRO;CE;524;2101;17;296;2101;524;CIUDADELA - TRES OMBUES
2;CENTRO;CE;427;2358;7;324;2358;427;PORTONES - LOS BULEVARES (FAC. _CIENC.)
2;CENTRO;CE;124;2640;41;702;2640;124;CIUDAD VIEJA - STA. CATALINA-NOCT
2;CENTRO;CE;494;2652;10;707;2652;494;BUCEO - RUTA 1 K26
2;CENTRO;CE;127;2667;45;712;2667;127;ADUANA - RUTA 1 KM 26
2;CENTRO;CE;127;2670;45;713;2670;127;CIUDADELA -  RUTA 1 KM 26
2;CENTRO;CE;127;2672;45;714;2672;127;ADUANA - RUTA 1 KM 26 (POR PENAL)
2;CENTRO;CE;127;2674;45;715;2674;127;CIUDADELA - RUTA 1 KM 26 (POR PENAL)
2;CENTRO;CE;133;2983;50;743;2983;133;ADUANA - PAJAS BLANCAS
2;CENTRO;CE;133;2985;50;744;2985;133;ADUANA - SANGUINETTI
2;CENTRO;CE;133;2992;50;745;2992;133;ADUANA - PAJAS BLANCAS (ESPECIAL)
2;CENTRO;CE;538;3015;19;751;3015;538;CIUDADELA - CRIO BUCEO
2;CENTRO;CE;538;3019;19;752;3019;538;ADUANA - CRIO BUCEO
2;CENTRO;CE;133;3045;50;759;3045;133;ADUANA - LA COLORADA (CIRCULAR)
2;CENTRO;CE;133;3048;50;760;3048;133;CIUDAD VIEJA - LA COLORADA
2;CENTRO;CE;494;3302;10;797;3302;494;BUCEO - DELTA DEL TIGRE (POR COMCAR)
2;CENTRO;CE;494;3304;10;798;3304;494;BUCEO - RUTA 1 KM 26 (POR COMCAR)
2;CENTRO;CE;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
2;CENTRO;CE;D5;3371;450;823;3371;D5;CIUDAD VIEJA - LA PAZ
2;CENTRO;CE;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
2;CENTRO;CE;133;7451;50;894;7451;133;CIUDAD VIEJA - LA COLORADA (CIRCULAR)
2;CENTRO;CE;133;7453;50;895;7453;133;ADUANA - LA COLORADA
